book_id,genres_clean,rating_clean
4324,contemporary romance,4.24
4324,contemporary,4.24
4324,adult,4.24
4324,erotica,4.24
4324,chick lit,4.24
4324,fiction,4.24
4324,abuse,4.24
4324,erotic romance,4.24
4325,graphic novels,4.31
4325,comics,4.31
4325,horror,4.31
4325,zombies,4.31
4325,fiction,4.31
4325,graphic novels comics,4.31
4325,post apocalyptic,4.31
4325,comic book,4.31
4325,dystopia,4.31
4325,science fiction,4.31
4326,science fiction,3.93
4326,fiction,3.93
4326,dystopia,3.93
4326,science fiction fantasy,3.93
4326,novels,3.93
4326,fantasy,3.93
4326,speculative fiction,3.93
4326,american,3.93
4326,classics,3.93
4327,christian fiction,4.06
4327,fiction,4.06
4327,christian,4.06
4327,historical fiction,4.06
4327,historical,4.06
4327,adult,4.06
4327,novels,4.06
4327,adult fiction,4.06
4327,inspirational,4.06
4327,religion,4.06
4328,romance,4.23
4328,historical romance,4.23
4328,time travel,4.23
4328,historical,4.23
4328,historical fiction,4.23
4328,fiction,4.23
4328,fantasy,4.23
4328,medieval,4.23
4328,time travel romance,4.23
4328,contemporary,4.23
4329,zombies,4.1
4329,young adult,4.1
4329,horror,4.1
4329,dystopia,4.1
4329,post apocalyptic,4.1
4329,fiction,4.1
4329,fantasy,4.1
4329,science fiction,4.1
4329,paranormal,4.1
4329,teen,4.1
4330,philosophy,4.06
4330,classics,4.06
4330,nonfiction,4.06
4330,history,4.06
4330,biography,4.06
4330,school,4.06
4330,politics,4.06
4330,ancient,4.06
4330,literature,4.06
4330,college,4.06
4331,music,4.09
4331,biography,4.09
4331,nonfiction,4.09
4331,biography memoir,4.09
4331,memoir,4.09
4331,rock n roll,4.09
4331,pop culture,4.09
4331,autobiography,4.09
4331,the united states of america,4.09
4332,history,3.87
4332,classics,3.87
4332,nonfiction,3.87
4332,war,3.87
4332,ancient history,3.87
4332,politics,3.87
4332,greece,3.87
4332,military fiction,3.87
4332,military history,3.87
4332,ancient,3.87
4334,urban fantasy,3.93
4334,fantasy,3.93
4334,horror,3.93
4334,fiction,3.93
4334,paranormal,3.93
4334,supernatural,3.93
4334,mystery,3.93
4334,demons,3.93
4334,magic,3.93
4334,noir,3.93
4335,mystery,4.09
4335,fiction,4.09
4335,thriller,4.09
4335,mystery thriller,4.09
4335,crime,4.09
4335,suspense,4.09
4335,adult,4.09
4335,contemporary,4.09
4335,adult fiction,4.09
4336,fiction,4.46
4336,short stories,4.46
4336,classics,4.46
4336,literature,4.46
4336,magical realism,4.46
4336,fantasy,4.46
4336,philosophy,4.46
4336,essays,4.46
4336,latin american,4.46
4336,literary fiction,4.46
4337,fiction,3.86
4337,historical fiction,3.86
4337,romance,3.86
4337,chick lit,3.86
4337,historical,3.86
4337,contemporary,3.86
4337,adult fiction,3.86
4337,adult,3.86
4337,novels,3.86
4339,fantasy,4.34
4339,young adult,4.34
4339,romance,4.34
4339,mythology,4.34
4339,paranormal,4.34
4339,magic,4.34
4339,adventure,4.34
4339,fiction,4.34
4339,paranormal romance,4.34
4339,urban fantasy,4.34
4340,urban fantasy,4.15
4340,vampires,4.15
4340,paranormal,4.15
4340,fantasy,4.15
4340,romance,4.15
4340,paranormal romance,4.15
4340,magic,4.15
4340,adult,4.15
4340,supernatural,4.15
4340,fiction,4.15
4342,fiction,4.06
4342,christian,4.06
4342,horror,4.06
4342,christian fiction,4.06
4342,thriller,4.06
4342,fantasy,4.06
4342,religion,4.06
4342,adult,4.06
4342,christianity,4.06
4342,mystery,4.06
4343,historical fiction,3.85
4343,young adult,3.85
4343,romance,3.85
4343,historical,3.85
4343,fiction,3.85
4343,chick lit,3.85
4343,teen,3.85
4343,historical romance,3.85
4343,drama,3.85
4343,19th century,3.85
4344,picture books,4.41
4344,childrens,4.41
4344,humor,4.41
4344,fiction,4.41
4344,art,4.41
4344,fantasy,4.41
4344,storytime,4.41
4344,school,4.41
4344,kids,4.41
4344,juvenile,4.41
4345,young adult,3.66
4345,romance,3.66
4345,chick lit,3.66
4345,fiction,3.66
4345,contemporary,3.66
4345,teen,3.66
4345,childrens,3.66
4345,humor,3.66
4345,realistic fiction,3.66
4345,high school,3.66
4346,nonfiction,4.4
4346,christian,4.4
4346,biography,4.4
4346,memoir,4.4
4346,faith,4.4
4346,christianity,4.4
4346,inspirational,4.4
4346,christian non fiction,4.4
4346,christian living,4.4
4346,religion,4.4
4347,historical fiction,3.77
4347,fiction,3.77
4347,historical,3.77
4347,witches,3.77
4347,adult fiction,3.77
4347,17th century,3.77
4347,adult,3.77
4347,american history,3.77
4348,fiction,4.14
4348,classics,4.14
4348,german literature,4.14
4348,literature,4.14
4348,philosophy,4.14
4348,novels,4.14
4348,germany,4.14
4348,20th century,4.14
4348,literary fiction,4.14
4350,young adult,3.94
4350,science fiction,3.94
4350,fantasy,3.94
4350,romance,3.94
4350,time travel,3.94
4350,fiction,3.94
4350,adventure,3.94
4350,mystery,3.94
4350,dystopia,3.94
4351,young adult,4.0
4351,realistic fiction,4.0
4351,fiction,4.0
4351,middle grade,4.0
4351,childrens,4.0
4351,family,4.0
4351,juvenile,4.0
4351,contemporary,4.0
4351,fostering,4.0
4351,adoption,4.0
4352,science fiction,4.14
4352,space opera,4.14
4352,fiction,4.14
4352,fantasy,4.14
4352,science fiction fantasy,4.14
4352,horror,4.14
4352,space,4.14
4352,speculative fiction,4.14
4352,epic,4.14
4353,fiction,3.73
4353,thriller,3.73
4353,mystery,3.73
4353,romance,3.73
4353,suspense,3.73
4353,mystery thriller,3.73
4353,drama,3.73
4353,crime,3.73
4353,novels,3.73
4353,contemporary,3.73
4355,young adult,3.92
4355,vampires,3.92
4355,fantasy,3.92
4355,paranormal,3.92
4355,supernatural,3.92
4355,fiction,3.92
4355,horror,3.92
4355,teen,3.92
4355,urban fantasy,3.92
4355,middle grade,3.92
4357,young adult,3.77
4357,fantasy,3.77
4357,romance,3.77
4357,paranormal,3.77
4357,werewolves,3.77
4357,urban fantasy,3.77
4357,fiction,3.77
4357,supernatural,3.77
4357,paranormal romance,3.77
4357,teen,3.77
4359,classics,3.66
4359,fiction,3.66
4359,literature,3.66
4359,romance,3.66
4359,novels,3.66
4359,british literature,3.66
4359,20th century,3.66
4359,banned books,3.66
4359,english literature,3.66
4359,classic literature,3.66
4361,science fiction,3.87
4361,fiction,3.87
4361,post apocalyptic,3.87
4361,dystopia,3.87
4361,apocalyptic,3.87
4361,fantasy,3.87
4361,science fiction fantasy,3.87
4361,speculative fiction,3.87
4361,adventure,3.87
4361,war,3.87
4362,fiction,3.85
4362,chick lit,3.85
4362,romance,3.85
4362,contemporary,3.85
4362,adult,3.85
4362,adult fiction,3.85
4362,drama,3.85
4362,womens fiction,3.85
4362,family,3.85
4363,fiction,3.76
4363,historical fiction,3.76
4363,literary fiction,3.76
4363,adult fiction,3.76
4363,contemporary,3.76
4363,novels,3.76
4363,literature,3.76
4363,realistic fiction,3.76
4363,drama,3.76
4364,self help,4.26
4364,business,4.26
4364,nonfiction,4.26
4364,personal development,4.26
4364,psychology,4.26
4364,leadership,4.26
4364,productivity,4.26
4364,inspirational,4.26
4364,philosophy,4.26
4365,romance,3.94
4365,contemporary romance,3.94
4365,erotica,3.94
4365,contemporary,3.94
4365,bdsm,3.94
4365,adult,3.94
4365,erotic romance,3.94
4365,dark,3.94
4365,chick lit,3.94
4365,new adult,3.94
4368,historical fiction,4.25
4368,fiction,4.25
4368,historical,4.25
4368,tudor period,4.25
4368,british literature,4.25
4368,16th century,4.25
4368,adult,4.25
4368,medieval,4.25
4368,adult fiction,4.25
4368,novels,4.25
4369,nonfiction,3.56
4369,essays,3.56
4369,short stories,3.56
4369,memoir,3.56
4369,contemporary,3.56
4369,biography,3.56
4369,humor,3.56
4369,journalism,3.56
4369,american,3.56
4369,literature,3.56
4370,nonfiction,4.2
4370,science,4.2
4370,psychology,4.2
4370,neuroscience,4.2
4370,brain,4.2
4370,health,4.2
4370,medicine,4.2
4370,medical,4.2
4370,self help,4.2
4370,biology,4.2
4371,science fiction,3.86
4371,fiction,3.86
4371,science fiction fantasy,3.86
4371,space opera,3.86
4371,fantasy,3.86
4371,adventure,3.86
4371,novels,3.86
4371,space,3.86
4371,aliens,3.86
4372,young adult,4.02
4372,mystery,4.02
4372,thriller,4.02
4372,horror,4.02
4372,crime,4.02
4372,fiction,4.02
4372,mystery thriller,4.02
4372,contemporary,4.02
4372,suspense,4.02
4372,teen,4.02
4373,romance,4.56
4373,contemporary romance,4.56
4373,sports,4.56
4373,erotica,4.56
4373,contemporary,4.56
4373,sports romance,4.56
4373,new adult,4.56
4373,adult,4.56
4373,erotic romance,4.56
4373,abuse,4.56
4374,fiction,3.77
4374,food,3.77
4374,contemporary,3.77
4374,adult fiction,3.77
4374,adult,3.77
4374,cooking,3.77
4374,literary fiction,3.77
4374,foodie,3.77
4378,fantasy,4.16
4378,fiction,4.16
4378,epic fantasy,4.16
4378,high fantasy,4.16
4378,steampunk,4.16
4378,magic,4.16
4378,adult,4.16
4378,science fiction fantasy,4.16
4378,military fiction,4.16
4379,thriller,4.14
4379,fiction,4.14
4379,adventure,4.14
4379,mystery,4.14
4379,action,4.14
4379,mystery thriller,4.14
4379,science fiction,4.14
4379,suspense,4.14
4379,historical fiction,4.14
4380,mystery,4.18
4380,thriller,4.18
4380,crime,4.18
4380,fiction,4.18
4380,suspense,4.18
4380,mystery thriller,4.18
4380,drama,4.18
4380,adult,4.18
4380,adult fiction,4.18
4381,young adult,4.14
4381,romance,4.14
4381,contemporary,4.14
4381,fiction,4.14
4381,realistic fiction,4.14
4381,young adult contemporary,4.14
4381,teen,4.14
4381,young adult romance,4.14
4381,family,4.14
4383,fiction,3.92
4383,science fiction,3.92
4383,post apocalyptic,3.92
4383,classics,3.92
4383,dystopia,3.92
4383,apocalyptic,3.92
4383,australia,3.92
4383,war,3.92
4383,literature,3.92
4383,novels,3.92
4386,fantasy,4.33
4386,young adult,4.33
4386,fiction,4.33
4386,magic,4.33
4386,adult,4.33
4386,lgbt,4.33
4386,romance,4.33
4386,adventure,4.33
4386,high fantasy,4.33
4387,horror,4.0
4387,fiction,4.0
4387,thriller,4.0
4387,suspense,4.0
4387,mystery,4.0
4387,fantasy,4.0
4387,mystery thriller,4.0
4387,supernatural,4.0
4387,paranormal,4.0
4387,science fiction,4.0
4388,short stories,3.83
4388,fiction,3.83
4388,japan,3.83
4388,japanese literature,3.83
4388,magical realism,3.83
4388,contemporary,3.83
4388,literature,3.83
4388,fantasy,3.83
4388,asia,3.83
4388,asian literature,3.83
4390,chick lit,3.61
4390,fiction,3.61
4390,romance,3.61
4390,contemporary,3.61
4390,adult fiction,3.61
4390,adult,3.61
4390,contemporary romance,3.61
4390,womens fiction,3.61
4390,british literature,3.61
4391,memoir,3.5
4391,nonfiction,3.5
4391,biography,3.5
4391,biography memoir,3.5
4391,mental health,3.5
4391,psychology,3.5
4391,autobiography,3.5
4391,womens,3.5
4391,adult,3.5
4391,mental illness,3.5
4392,fiction,3.61
4392,contemporary,3.61
4392,novels,3.61
4392,literature,3.61
4392,literary fiction,3.61
4392,american,3.61
4392,the united states of america,3.61
4392,drama,3.61
4392,coming of age,3.61
4393,young adult,3.81
4393,paranormal,3.81
4393,fantasy,3.81
4393,werewolves,3.81
4393,romance,3.81
4393,paranormal romance,3.81
4393,supernatural,3.81
4393,fiction,3.81
4393,urban fantasy,3.81
4393,young adult paranormal,3.81
4395,nonfiction,4.15
4395,feminism,4.15
4395,psychology,4.15
4395,spirituality,4.15
4395,mythology,4.15
4395,womens,4.15
4395,self help,4.15
4395,philosophy,4.15
4395,gender,4.15
4395,gender studies,4.15
4396,fantasy,4.2
4396,young adult,4.2
4396,dragons,4.2
4396,fiction,4.2
4396,childrens,4.2
4396,middle grade,4.2
4396,magic,4.2
4396,adventure,4.2
4396,fairy tales,4.2
4396,young adult fantasy,4.2
4399,history,3.13
4399,nonfiction,3.13
4399,biography,3.13
4399,politics,3.13
4399,philosophy,3.13
4399,classics,3.13
4399,autobiography,3.13
4399,war,3.13
4399,historical,3.13
4399,memoir,3.13
4401,mystery,4.21
4401,fiction,4.21
4401,canada,4.21
4401,crime,4.21
4401,mystery thriller,4.21
4401,adult,4.21
4401,detective,4.21
4401,adult fiction,4.21
4401,murder mystery,4.21
4402,romance,4.14
4402,contemporary romance,4.14
4402,fiction,4.14
4402,contemporary,4.14
4402,chick lit,4.14
4402,paranormal,4.14
4402,ghosts,4.14
4402,adult,4.14
4402,family,4.14
4403,dark,3.97
4403,romance,3.97
4403,abuse,3.97
4403,contemporary,3.97
4403,adult,3.97
4403,thriller,3.97
4403,erotica,3.97
4403,suspense,3.97
4403,bdsm,3.97
4403,fiction,3.97
4404,self help,4.01
4404,nonfiction,4.01
4404,psychology,4.01
4404,school,4.01
4404,personal development,4.01
4404,parenting,4.01
4404,education,4.01
4404,teen,4.01
4404,business,4.01
4404,read for school,4.01
4405,humor,3.9
4405,middle grade,3.9
4405,fiction,3.9
4405,realistic fiction,3.9
4405,childrens,3.9
4405,young adult,3.9
4405,star wars,3.9
4405,juvenile,3.9
4405,school,3.9
4406,romance,3.94
4406,chick lit,3.94
4406,contemporary romance,3.94
4406,contemporary,3.94
4406,fiction,3.94
4406,humor,3.94
4406,adult,3.94
4406,mystery,3.94
4406,adult fiction,3.94
4407,historical fiction,4.09
4407,poetry,4.09
4407,middle grade,4.09
4407,young adult,4.09
4407,fiction,4.09
4407,childrens,4.09
4407,historical,4.09
4407,realistic fiction,4.09
4407,cultural,4.09
4407,war,4.09
4408,fantasy,4.2
4408,young adult,4.2
4408,mythology,4.2
4408,romance,4.2
4408,paranormal,4.2
4408,greek mythology,4.2
4408,paranormal romance,4.2
4408,urban fantasy,4.2
4408,supernatural,4.2
4408,fiction,4.2
4409,paranormal,4.09
4409,young adult,4.09
4409,romance,4.09
4409,fantasy,4.09
4409,paranormal romance,4.09
4409,supernatural,4.09
4409,ghosts,4.09
4409,new adult,4.09
4409,demons,4.09
4409,death,4.09
4412,nonfiction,3.77
4412,memoir,3.77
4412,biography,3.77
4412,school,3.77
4412,biography memoir,3.77
4412,sociology,3.77
4412,african american,3.77
4412,race,3.77
4413,historical fiction,3.95
4413,mystery,3.95
4413,fiction,3.95
4413,historical,3.95
4413,historical mystery,3.95
4413,medieval,3.95
4413,crime,3.95
4413,mystery thriller,3.95
4413,british literature,3.95
4413,thriller,3.95
4416,romance,4.21
4416,contemporary romance,4.21
4416,contemporary,4.21
4416,chick lit,4.21
4416,humor,4.21
4416,adult,4.21
4416,fiction,4.21
4416,new adult,4.21
4416,love,4.21
4416,marriage,4.21
4418,nonfiction,3.9
4418,history,3.9
4418,essays,3.9
4418,humor,3.9
4418,memoir,3.9
4418,politics,3.9
4418,american history,3.9
4418,short stories,3.9
4418,historical,3.9
4419,fantasy,4.09
4419,childrens,4.09
4419,fiction,4.09
4419,classics,4.09
4419,dragons,4.09
4419,adventure,4.09
4419,middle grade,4.09
4419,juvenile,4.09
4419,animals,4.09
4420,fiction,4.12
4420,mystery,4.12
4420,thriller,4.12
4420,historical fiction,4.12
4420,mystery thriller,4.12
4420,crime,4.12
4420,suspense,4.12
4420,southern,4.12
4420,historical,4.12
4421,fiction,3.68
4421,novels,3.68
4421,american,3.68
4421,literature,3.68
4421,classics,3.68
4421,crime,3.68
4421,mystery,3.68
4421,humor,3.68
4421,the united states of america,3.68
4421,contemporary,3.68
4422,horror,3.44
4422,fiction,3.44
4422,thriller,3.44
4422,mystery,3.44
4422,crime,3.44
4422,suspense,3.44
4422,drama,3.44
4422,novels,3.44
4422,mystery thriller,3.44
4422,psychological thriller,3.44
4423,mystery,4.26
4423,romance,4.26
4423,crime,4.26
4423,romantic suspense,4.26
4423,fiction,4.26
4423,futuristic,4.26
4423,suspense,4.26
4423,science fiction,4.26
4423,thriller,4.26
4423,mystery thriller,4.26
4424,young adult,4.04
4424,fantasy,4.04
4424,paranormal,4.04
4424,urban fantasy,4.04
4424,vampires,4.04
4424,zombies,4.04
4424,demons,4.04
4424,supernatural,4.04
4424,fiction,4.04
4424,romance,4.04
4425,urban fantasy,3.85
4425,vampires,3.85
4425,paranormal,3.85
4425,fantasy,3.85
4425,romance,3.85
4425,paranormal romance,3.85
4425,fiction,3.85
4425,horror,3.85
4425,werewolves,3.85
4425,supernatural,3.85
4426,fiction,3.71
4426,mystery,3.71
4426,crime,3.71
4426,literature,3.71
4426,novels,3.71
4426,noir,3.71
4426,american,3.71
4426,literary fiction,3.71
4426,humor,3.71
4426,detective,3.71
4429,fiction,3.74
4429,new york,3.74
4429,classics,3.74
4429,novels,3.74
4429,contemporary,3.74
4429,american,3.74
4429,literature,3.74
4429,literary fiction,3.74
4429,20th century,3.74
4429,americana,3.74
4432,graphic novels,4.47
4432,comics,4.47
4432,horror,4.47
4432,zombies,4.47
4432,fiction,4.47
4432,post apocalyptic,4.47
4432,graphic novels comics,4.47
4432,comic book,4.47
4432,dystopia,4.47
4432,science fiction,4.47
4433,paranormal romance,4.41
4433,paranormal,4.41
4433,romance,4.41
4433,fantasy,4.41
4433,vampires,4.41
4433,werewolves,4.41
4433,adult,4.41
4433,urban fantasy,4.41
4433,shapeshifters,4.41
4433,demons,4.41
4435,classics,3.86
4435,fiction,3.86
4435,short stories,3.86
4435,literature,3.86
4435,italian literature,3.86
4435,italy,3.86
4435,medieval,3.86
4435,historical fiction,3.86
4435,14th century,3.86
4435,school,3.86
4436,young adult,4.05
4436,mystery,4.05
4436,fiction,4.05
4436,contemporary,4.05
4436,chick lit,4.05
4436,romance,4.05
4436,thriller,4.05
4436,teen,4.05
4436,realistic fiction,4.05
4436,mystery thriller,4.05
4440,fantasy,4.37
4440,romance,4.37
4440,fiction,4.37
4440,epic fantasy,4.37
4440,science fiction fantasy,4.37
4440,high fantasy,4.37
4440,erotica,4.37
4440,adult,4.37
4440,alternate history,4.37
4440,bdsm,4.37
4441,short stories,4.39
4441,fiction,4.39
4441,classics,4.39
4441,fantasy,4.39
4441,magical realism,4.39
4441,literature,4.39
4441,spanish literature,4.39
4441,latin american,4.39
4441,philosophy,4.39
4441,latin american literature,4.39
4442,new adult,4.19
4442,romance,4.19
4442,college,4.19
4442,contemporary,4.19
4442,contemporary romance,4.19
4442,young adult,4.19
4442,sports,4.19
4442,drama,4.19
4442,love,4.19
4442,fiction,4.19
4443,mystery,4.23
4443,fiction,4.23
4443,crime,4.23
4443,noir,4.23
4443,classics,4.23
4443,detective,4.23
4443,mystery thriller,4.23
4443,novels,4.23
4443,thriller,4.23
4443,hard boiled,4.23
4444,mystery,4.17
4444,fiction,4.17
4444,crime,4.17
4444,noir,4.17
4444,classics,4.17
4444,detective,4.17
4444,mystery thriller,4.17
4444,american,4.17
4444,thriller,4.17
4444,novels,4.17
4445,fantasy,4.07
4445,young adult,4.07
4445,fiction,4.07
4445,childrens,4.07
4445,adventure,4.07
4445,middle grade,4.07
4445,classics,4.07
4445,science fiction fantasy,4.07
4445,high fantasy,4.07
4445,juvenile,4.07
4446,vampires,4.2
4446,young adult,4.2
4446,paranormal,4.2
4446,fantasy,4.2
4446,urban fantasy,4.2
4446,romance,4.2
4446,supernatural,4.2
4446,fiction,4.2
4446,paranormal romance,4.2
4446,teen,4.2
4447,mystery,3.84
4447,fiction,3.84
4447,cozy mystery,3.84
4447,cats,3.84
4447,animals,3.84
4447,mystery thriller,3.84
4447,crime,3.84
4447,adult,3.84
4447,humor,3.84
4447,adult fiction,3.84
4448,new adult,3.98
4448,romance,3.98
4448,contemporary,3.98
4448,college,3.98
4448,contemporary romance,3.98
4448,young adult,3.98
4448,chick lit,3.98
4448,drama,3.98
4448,realistic fiction,3.98
4448,adult,3.98
4449,fantasy,4.19
4449,mythology,4.19
4449,young adult,4.19
4449,middle grade,4.19
4449,fiction,4.19
4449,adventure,4.19
4449,short stories,4.19
4449,greek mythology,4.19
4449,childrens,4.19
4449,urban fantasy,4.19
4450,new adult,3.94
4450,romance,3.94
4450,contemporary,3.94
4450,contemporary romance,3.94
4450,adult,3.94
4450,abuse,3.94
4450,young adult,3.94
4450,chick lit,3.94
4450,love,3.94
4450,fiction,3.94
4451,nonfiction,3.86
4451,memoir,3.86
4451,humor,3.86
4451,biography,3.86
4451,autobiography,3.86
4451,biography memoir,3.86
4451,comedy,3.86
4451,adult,3.86
4451,lgbt,3.86
4452,mystery,3.96
4452,crime,3.96
4452,fiction,3.96
4452,thriller,3.96
4452,drama,3.96
4452,suspense,3.96
4452,mystery thriller,3.96
4452,novels,3.96
4452,murder mystery,3.96
4452,dark,3.96
4453,christian,4.19
4453,nonfiction,4.19
4453,christianity,4.19
4453,religion,4.19
4453,theology,4.19
4453,faith,4.19
4453,christian living,4.19
4453,christian non fiction,4.19
4453,spirituality,4.19
4453,history,4.19
4454,steampunk,3.5
4454,fantasy,3.5
4454,science fiction,3.5
4454,fiction,3.5
4454,zombies,3.5
4454,alternate history,3.5
4454,young adult,3.5
4454,horror,3.5
4454,historical fiction,3.5
4454,adventure,3.5
4455,fiction,3.88
4455,lgbt,3.88
4455,queer,3.88
4455,classics,3.88
4455,lesbian,3.88
4455,feminism,3.88
4455,gay,3.88
4455,coming of age,3.88
4455,novels,3.88
4455,lesbian fiction,3.88
4456,young adult,3.77
4456,fantasy,3.77
4456,angels,3.77
4456,romance,3.77
4456,paranormal,3.77
4456,paranormal romance,3.77
4456,supernatural,3.77
4456,short stories,3.77
4456,fiction,3.77
4456,novella,3.77
4457,graphic novels,4.29
4457,middle grade,4.29
4457,comics,4.29
4457,young adult,4.29
4457,realistic fiction,4.29
4457,childrens,4.29
4457,family,4.29
4457,humor,4.29
4457,fiction,4.29
4457,juvenile,4.29
4458,fantasy,4.12
4458,young adult,4.12
4458,science fiction,4.12
4458,fiction,4.12
4458,adventure,4.12
4458,childrens,4.12
4458,time travel,4.12
4458,middle grade,4.12
4458,historical fiction,4.12
4458,teen,4.12
4459,fantasy,4.02
4459,fiction,4.02
4459,epic fantasy,4.02
4459,science fiction fantasy,4.02
4459,high fantasy,4.02
4459,adventure,4.02
4459,magic,4.02
4459,science fiction,4.02
4459,epic,4.02
4459,adult,4.02
4460,fantasy,4.02
4460,fiction,4.02
4460,young adult,4.02
4460,childrens,4.02
4460,animals,4.02
4460,adventure,4.02
4460,middle grade,4.02
4460,science fiction fantasy,4.02
4460,juvenile,4.02
4460,novels,4.02
4461,science fiction,4.37
4461,fiction,4.37
4461,space opera,4.37
4461,space,4.37
4461,science fiction fantasy,4.37
4461,fantasy,4.37
4461,adventure,4.37
4461,novels,4.37
4461,adult,4.37
4462,spirituality,4.29
4462,self help,4.29
4462,nonfiction,4.29
4462,personal development,4.29
4462,inspirational,4.29
4462,philosophy,4.29
4462,psychology,4.29
4462,relationships,4.29
4462,love,4.29
4462,religion,4.29
4463,fiction,3.98
4463,thriller,3.98
4463,mystery,3.98
4463,suspense,3.98
4463,crime,3.98
4463,mystery thriller,3.98
4463,action,3.98
4463,drama,3.98
4463,detective,3.98
4464,fiction,4.12
4464,westerns,4.12
4464,historical fiction,4.12
4464,classics,4.12
4464,adventure,4.12
4464,historical,4.12
4464,novels,4.12
4464,american,4.12
4464,literature,4.12
4465,self help,4.01
4465,nonfiction,4.01
4465,psychology,4.01
4465,personal development,4.01
4465,business,4.01
4465,inspirational,4.01
4465,mental health,4.01
4465,health,4.01
4465,leadership,4.01
4465,reference,4.01
4466,romance,4.29
4466,new adult,4.29
4466,sports,4.29
4466,contemporary,4.29
4466,fighters,4.29
4466,contemporary romance,4.29
4466,erotica,4.29
4466,sports romance,4.29
4466,adult,4.29
4466,mixed martial arts,4.29
4467,fiction,4.1
4467,fantasy,4.1
4467,contemporary,4.1
4467,young adult,4.1
4467,adult,4.1
4467,adult fiction,4.1
4467,magical realism,4.1
4467,novels,4.1
4468,fantasy,4.01
4468,fiction,4.01
4468,young adult,4.01
4468,magical realism,4.01
4468,childrens,4.01
4468,india,4.01
4468,literature,4.01
4468,novels,4.01
4468,classics,4.01
4468,adventure,4.01
4469,historical fiction,4.04
4469,fiction,4.04
4469,coming of age,4.04
4469,young adult,4.04
4469,historical,4.04
4469,southern,4.04
4469,adult fiction,4.04
4469,adult,4.04
4470,young adult,4.14
4470,fantasy,4.14
4470,paranormal,4.14
4470,romance,4.14
4470,dystopia,4.14
4470,paranormal romance,4.14
4470,urban fantasy,4.14
4470,post apocalyptic,4.14
4470,magic,4.14
4470,supernatural,4.14
4471,historical fiction,4.3
4471,romance,4.3
4471,historical,4.3
4471,historical romance,4.3
4471,fiction,4.3
4471,russia,4.3
4471,war,4.3
4471,adult,4.3
4471,world war ii,4.3
4471,love,4.3
4472,fantasy,4.15
4472,epic fantasy,4.15
4472,fiction,4.15
4472,high fantasy,4.15
4472,adult,4.15
4472,adventure,4.15
4472,science fiction fantasy,4.15
4472,epic,4.15
4472,magic,4.15
4473,fiction,3.38
4473,india,3.38
4473,contemporary,3.38
4473,bangladesh,3.38
4473,literary fiction,3.38
4473,novels,3.38
4473,british literature,3.38
4473,literature,3.38
4473,asia,3.38
4474,fantasy,3.8
4474,young adult,3.8
4474,paranormal,3.8
4474,magic,3.8
4474,witches,3.8
4474,fiction,3.8
4474,urban fantasy,3.8
4474,lgbt,3.8
4474,supernatural,3.8
4474,young adult fantasy,3.8
4475,fiction,4.1
4475,classics,4.1
4475,philosophy,4.1
4475,novels,4.1
4475,literature,4.1
4475,greece,4.1
4475,historical fiction,4.1
4475,20th century,4.1
4475,literary fiction,4.1
4476,fiction,3.96
4476,historical fiction,3.96
4476,young adult,3.96
4476,classics,3.96
4476,childrens,3.96
4476,animals,3.96
4476,middle grade,3.96
4476,dogs,3.96
4476,african american,3.96
4476,historical,3.96
4477,science,3.92
4477,nonfiction,3.92
4477,physics,3.92
4477,philosophy,3.92
4477,astronomy,3.92
4477,popular science,3.92
4477,atheism,3.92
4477,religion,3.92
4477,space,3.92
4478,music,3.96
4478,biography,3.96
4478,nonfiction,3.96
4478,autobiography,3.96
4478,memoir,3.96
4478,biography memoir,3.96
4478,rock n roll,3.96
4478,slash fiction,3.96
4478,musicians,3.96
4478,history,3.96
4479,paranormal,4.24
4479,urban fantasy,4.24
4479,paranormal romance,4.24
4479,romance,4.24
4479,angels,4.24
4479,fantasy,4.24
4479,vampires,4.24
4479,adult,4.24
4479,supernatural,4.24
4479,fiction,4.24
4480,young adult,3.88
4480,fantasy,3.88
4480,paranormal,3.88
4480,romance,3.88
4480,contemporary,3.88
4480,magic,3.88
4480,urban fantasy,3.88
4480,supernatural,3.88
4480,fiction,3.88
4480,young adult fantasy,3.88
4481,mystery,4.01
4481,crime,4.01
4481,thriller,4.01
4481,fiction,4.01
4481,suspense,4.01
4481,mystery thriller,4.01
4481,detective,4.01
4481,murder mystery,4.01
4481,adult,4.01
4482,christian fiction,4.14
4482,fiction,4.14
4482,christian,4.14
4482,historical fiction,4.14
4482,romance,4.14
4482,contemporary,4.14
4482,adult fiction,4.14
4482,chick lit,4.14
4482,inspirational,4.14
4482,novels,4.14
4483,comics,4.75
4483,humor,4.75
4483,graphic novels,4.75
4483,fiction,4.75
4483,comic book,4.75
4483,comedy,4.75
4483,comic strips,4.75
4483,graphic novels comics,4.75
4483,childrens,4.75
4484,graphic novels,4.24
4484,comics,4.24
4484,fantasy,4.24
4484,young adult,4.24
4484,fiction,4.24
4484,graphic novels comics,4.24
4484,adventure,4.24
4484,childrens,4.24
4484,middle grade,4.24
4485,philosophy,3.94
4485,nonfiction,3.94
4485,classics,3.94
4485,france,3.94
4485,psychology,3.94
4485,french literature,3.94
4485,theory,3.94
4485,20th century,3.94
4485,literature,3.94
4487,nonfiction,3.94
4487,science,3.94
4487,environment,3.94
4487,classics,3.94
4487,nature,3.94
4487,ecology,3.94
4487,history,3.94
