gb_book_id,goodreads_id_clean,publication_year,publication_decade,publication_date_final,has_award_final,is_major_publisher_final,external_rating,external_likedpct,external_bbe_ratings_1,external_bbe_ratings_2,external_bbe_ratings_3,external_bbe_ratings_4,external_bbe_ratings_5,external_bbe_ratings_1_share,external_bbe_ratings_2_share,external_bbe_ratings_3_share,external_bbe_ratings_4_share,external_bbe_ratings_5_share,genre_count,has_genres,is_top_genre,is_top_author,in_series,author_book_count_log,pages_log,description_length_log,description_word_count_log,publisher_book_count_log,external_score_log,external_votes_log,external_price_log,external_numratings_log,popularity_score,external_popularity_score,metadata_score
3722,25242224,2014.0,2010.0,2014-01-01,1.0,0.0,4.4,98.0,355.0,1315.0,8127.0,26733.0,44332.0,0.0043901956419579,0.016262273997675,0.1005045633301179,0.330600281961861,0.5482426850683881,9,1,1,0,1,1.6094379124341003,6.161207321695077,7.186144304522325,5.375278407684165,1.791759469228055,5.752572638825633,1.6094379124341003,1.8976198599275322,11.300511643669035,2.07392088357303,2.5526954597906863,1.0
3723,1629601,2008.0,2000.0,2008-01-01,1.0,1.0,3.81,90.0,1464.0,3335.0,10967.0,16850.0,13152.0,0.0319874147876245,0.072867505680825,0.2396215696556546,0.3681611606362524,0.2873623492396434,10,1,1,0,0,1.3862943611198906,5.846438775057725,6.720220155135295,4.983606621708336,6.322565239927284,6.621405651764134,2.1972245773362196,1.4445632692438664,10.731362285036713,0.5840481400213178,-1.6318727314634902,1.0
3724,6578507,2009.0,2000.0,2009-01-01,1.0,1.0,3.34,82.0,1646.0,5854.0,15445.0,12990.0,4944.0,0.0402651728271239,0.1432031116221042,0.3778223537757773,0.3177670686660632,0.1209422931089312,8,1,1,0,0,0.6931471805599453,2.4849066497880004,5.58724865840025,3.828641396489095,7.862112211662748,5.272999558563747,1.0986122886681098,2.379546134130174,10.618396224877586,-1.5135057130036593,-7.13983587901878,1.0
3725,10790277,2010.0,2010.0,2010-01-01,0.0,1.0,4.37,98.0,137.0,532.0,4208.0,15859.0,20975.0,0.0032845052863752,0.0127544292872383,0.1008846587231186,0.3802114550118673,0.5028649516914003,9,1,1,0,1,1.9459101490553132,6.668228248417403,6.318968113746434,4.59511985013459,6.322565239927284,5.817111159963204,1.6094379124341003,2.4630018143999504,10.638544136173284,1.1813218541606336,1.767198591904997,1.0
3726,657371,2008.0,2000.0,2008-01-01,1.0,1.0,3.94,92.0,643.0,2037.0,7584.0,11768.0,11692.0,0.0190665401494484,0.0604020875341003,0.2248843553552366,0.3489503024552248,0.3466967145059898,9,1,1,0,0,0.6931471805599453,5.820082930352362,6.939253946041508,5.220355825078324,6.3818160174060985,5.241747015059643,1.0986122886681098,1.827769906751088,10.425994681075956,-0.13997625795837434,-2.3799751675613923,1.0
3727,10836728,2012.0,2010.0,2012-01-01,1.0,1.0,4.11,94.0,916.0,2018.0,7146.0,19222.0,19391.0,0.0188117388536339,0.0414433286098617,0.1467562072577167,0.3947590002669788,0.3982297250118087,9,1,1,0,1,0.6931471805599453,6.208590026096629,6.9874902470009905,5.209486152841421,6.322565239927284,6.588926477533519,2.1972245773362196,2.231089091288976,10.793311098195112,1.588262046173224,0.6570938538373265,1.0
3728,44170,2004.0,2000.0,2004-01-01,1.0,1.0,3.93,92.0,910.0,2525.0,9171.0,15195.0,13972.0,0.0217844061953893,0.0604457424652287,0.2195437244152921,0.3637517056471884,0.3344744212769013,10,1,1,0,1,1.0986122886681098,5.8998973535824915,6.852242569051878,5.081404364984463,7.862112211662748,7.029087564149662,2.833213344056216,1.5644405465033644,10.640029415415263,0.7356390948182192,-0.10246490450953921,1.0
3729,2241558,2008.0,2000.0,2008-01-01,0.0,1.0,3.66,89.0,980.0,3894.0,13195.0,14756.0,9560.0,0.0231213872832369,0.0918721245723723,0.3113129644921552,0.3481420313790256,0.2255514922732098,9,1,1,0,1,2.6390573296152584,6.0844994130751715,7.362645270417825,5.583496308781699,6.3818160174060985,6.100318952020064,1.9459101490553132,1.366091653802371,10.654573398016518,-0.8768042885235546,-3.0353256753138473,1.0
3730,6261961,2009.0,2000.0,2009-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0.6931471805599453,,0.0,0.0,0.0,,,,,-1.1891887315067828,,0.42857142857142855
3731,7576115,2010.0,2010.0,2010-01-01,1.0,1.0,4.32,97.0,538.0,999.0,5704.0,16306.0,24609.0,0.0111720242545061,0.0207450784948916,0.1184483761109726,0.3386078577954979,0.5110266633441316,9,1,1,1,1,3.7612001156935624,5.857933154483459,6.84587987526405,5.087596335232384,7.862112211662748,6.7357800142423265,2.4849066497880004,1.413423028508143,10.78222178568365,1.7501095282642154,2.5281701365221703,1.0
3732,17831614,2013.0,2010.0,2013-01-01,0.0,1.0,4.33,97.0,410.0,1319.0,6623.0,18232.0,28756.0,0.0074087459342247,0.0238344777737621,0.1196783520057824,0.3294542826165522,0.5196241416696783,10,1,1,0,1,2.1972245773362196,6.07073772800249,6.698268054115413,4.927253685157205,6.3818160174060985,6.07993319509559,2.0794415416798357,,10.921269323289689,2.5594394077288363,2.0938273482277507,1.0
3733,18077903,2009.0,2000.0,2009-01-01,1.0,1.0,4.21,94.0,1618.0,2279.0,8443.0,21143.0,31429.0,0.0249260537342864,0.0351090707419275,0.130068400295785,0.3257178949963026,0.4841785802316983,9,1,1,0,0,0.6931471805599453,5.910796644040527,7.879291485082271,6.126869184114185,7.862112211662748,5.648974238161206,1.3862943611198906,2.143589361503588,11.080803190799589,1.3205801374030666,0.33909532805069315,1.0
3734,91760,1995.0,1990.0,1995-01-01,0.0,0.0,3.88,84.0,3084.0,2826.0,6191.0,9450.0,16426.0,0.0812070463701714,0.0744134607788924,0.1630197224635964,0.2488348210759143,0.4325249493114253,10,1,1,0,0,0.6931471805599453,5.6937321388027,7.487733761436444,5.648974238161206,2.833213344056216,5.402677381872279,1.3862943611198906,2.451005098112319,10.544762323685362,-2.1994704817680146,-4.217034903553416,1.0
3735,11580,1982.0,1980.0,1982-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0.6931471805599453,,3.828641396489095,2.1972245773362196,3.044522437723423,,,,,-1.8703137996939077,,0.7142857142857143
3736,10785687,2011.0,2010.0,2011-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0.6931471805599453,,0.0,0.0,0.0,,,,,0.9415781454126486,,0.42857142857142855
3737,29925,1996.0,1990.0,1996-01-01,1.0,0.0,4.08,95.0,458.0,1219.0,5962.0,12420.0,12259.0,0.0141716690389256,0.0377189182498917,0.1844792375765827,0.3843059595271985,0.3793242156074014,10,1,1,0,1,1.0986122886681098,6.212606095751519,6.456769655572163,4.574710978503383,0.6931471805599453,5.749392985908253,1.6094379124341003,1.5390154481375546,10.383410571562303,-0.7145311303944759,-0.49131738044907336,1.0
3738,2712967,2008.0,2000.0,2008-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,2.5649493574615367,5.934894195619588,5.393627546352362,3.7376696182833684,1.3862943611198906,,,,,1.1991665122668613,,0.8571428571428571
3739,151370,1986.0,1980.0,1986-01-01,0.0,1.0,3.98,93.0,716.0,2330.0,9324.0,15611.0,15119.0,0.0166125290023201,0.054060324825986,0.2163341067285382,0.3622041763341067,0.3507888631090487,10,1,1,0,1,1.9459101490553132,5.886104031450156,7.036148493750536,5.272999558563747,6.1092475827643655,5.8971538676367405,2.0794415416798357,1.264126727145683,10.67130147767883,-0.02494710775616572,-0.7214365470663112,1.0
3740,598159,2003.0,2000.0,2003-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,1.3862943611198906,3.6109179126442243,4.276666119016055,2.302585092994046,0.6931471805599453,,,,,-0.8173972617525905,,0.8571428571428571
3741,8701129,2011.0,2010.0,2011-01-01,1.0,1.0,4.17,97.0,214.0,876.0,6452.0,17763.0,15804.0,0.0052056727237344,0.0213092023644457,0.1569486000632464,0.4320951616434357,0.3844413632051375,9,1,1,1,1,2.9444389791664403,5.910796644040527,7.005789019253503,5.298317366548036,7.862112211662748,4.553876891600541,0.6931471805599453,1.8500283773520307,10.624006679891924,0.9708647842919074,-0.6136290756412823,1.0
3742,792161,1982.0,1980.0,1982-01-01,1.0,1.0,4.14,95.0,511.0,1458.0,7045.0,15601.0,17521.0,0.0121273970001898,0.0346022403645338,0.1671966964116195,0.3702534649705715,0.4158202012530853,10,1,1,0,1,1.0986122886681098,5.111987788356544,6.272877006546167,4.61512051684126,5.056245805348308,7.399398083331354,3.044522437723423,1.8341801851120072,10.648681493556756,1.3970961523685752,1.8658005702297855,1.0
3744,21685,1994.0,1990.0,1994-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,1,2.3978952727983707,5.707110264748875,5.393627546352362,3.6888794541139363,1.791759469228055,,,,,-0.0767023512979518,,0.8571428571428571
3745,657034,2007.0,2000.0,2007-01-01,0.0,1.0,3.93,92.0,1027.0,2020.0,8198.0,14771.0,12782.0,0.0264704366204443,0.0520645394092479,0.2112995515232744,0.3807155007990102,0.3294499716480231,10,1,1,0,1,1.3862943611198906,5.7899601708972535,7.205635176410364,5.4680601411351315,6.1092475827643655,6.210600077024653,1.9459101490553132,1.463255402256019,10.566149752083353,0.16787204114125337,-1.1978777864185417,1.0
3746,12820360,2012.0,2010.0,2012-01-01,1.0,0.0,4.33,96.0,410.0,1066.0,4701.0,12651.0,21345.0,0.0102058596569835,0.0265352351081572,0.1170188932865357,0.3149130012695094,0.5313270106788142,10,1,1,0,1,1.0986122886681098,5.579729825986222,6.716594773520978,4.955827057601261,2.6390573296152584,7.066466970136958,2.6390573296152584,2.698673039289613,10.600975299194493,2.689128254476252,2.413163376019118,1.0
3747,16248311,2013.0,2010.0,2013-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0.6931471805599453,,0.0,0.0,0.0,,,,,0.4196422020366072,,0.42857142857142855
3748,15704001,2012.0,2010.0,2012-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,1,1.0986122886681098,,0.0,0.0,0.0,,,,,2.0966923386949023,,0.42857142857142855
3749,15768191,2013.0,2010.0,2013-01-01,0.0,1.0,4.26,95.0,533.0,1505.0,6467.0,14090.0,22655.0,0.0117790055248618,0.0332596685082872,0.1429171270718232,0.3113812154696133,0.5006629834254144,10,1,1,0,1,1.3862943611198906,5.929589143389895,6.9167150203536085,5.214935757608986,7.007600613951853,7.370860166536716,3.1354942159291497,1.413423028508143,10.719980048331397,1.9505210237871693,2.482431524287228,1.0
3750,39030,1997.0,1990.0,1997-01-01,0.0,1.0,4.01,95.0,399.0,1531.0,8789.0,16275.0,13521.0,0.0098482043687523,0.0377884734049117,0.2169320004936443,0.4017030729359496,0.3337282487967419,10,1,1,1,1,2.9444389791664403,6.142037405587356,6.375024819828097,4.605170185988092,6.1092475827643655,5.4116460518550396,1.3862943611198906,1.6882490928583902,10.609452236806687,-0.2536691286662656,-0.8747074500944045,1.0
3751,8459594,2001.0,2000.0,2001-01-01,0.0,1.0,,,,,,,,,,,,,0,0,0,0,0,0.6931471805599453,5.726847747587197,5.71042701737487,3.9318256327243257,7.862112211662748,,,,,-0.5543807089734595,,0.8571428571428571
3753,10,2005.0,2000.0,2005-01-01,0.0,1.0,4.73,98.0,274.0,218.0,1091.0,4433.0,24894.0,0.0088644451633775,0.0070527337431252,0.0352960207052733,0.1434163701067615,0.8053704302814623,10,1,1,0,1,2.1972245773362196,6.077642243349034,6.428105272684596,4.61512051684126,5.056245805348308,7.422373700986824,3.091042453358316,3.5865698352893665,10.338867386592495,2.3075283550117875,4.784403823121677,1.0
3754,30016,1957.0,1950.0,1957-01-01,0.0,1.0,4.16,98.0,96.0,766.0,7327.0,18840.0,16216.0,0.0022199098161637,0.0177130304081396,0.1694299919065788,0.4356573014221297,0.3749797664469881,10,1,1,1,1,2.995732273553991,5.342334251964811,6.897704943128636,5.135798437050262,7.007600613951853,5.8289456176102075,1.791759469228055,1.528227857008557,10.67466002253384,0.12409872564296898,1.0520121462178678,1.0
3755,114230,1853.0,1850.0,1853-01-01,0.0,0.0,3.93,92.0,893.0,2673.0,10169.0,17063.0,14781.0,0.019592356128919,0.058645428815902,0.2231071326707475,0.3743609995831413,0.3242940828012901,10,1,1,0,0,1.0986122886681098,4.174387269895637,6.576469569048224,4.795790545596741,0.6931471805599453,7.679713639966372,3.4011973816621555,2.1482677326096886,10.727224302799675,-0.10274690146607185,0.7114196949608282,1.0
3756,23512999,2015.0,2010.0,2015-01-01,1.0,1.0,3.92,95.0,561.0,1965.0,11050.0,20339.0,12963.0,0.0119672340970177,0.0419173172916933,0.2357182473655019,0.4338708989291352,0.2765263023166517,9,1,1,1,0,4.0943445622221,6.206575926724928,7.425357887027151,5.655991810819852,6.3818160174060985,5.236441962829949,1.0986122886681098,1.8687205103641833,10.755325092965364,0.346376160015782,-1.3758805819879556,1.0
3757,9835731,2009.0,2000.0,2009-01-01,0.0,0.0,3.71,88.0,1672.0,4256.0,12793.0,18208.0,12109.0,0.0340960071781067,0.0867898364533627,0.2608793180798564,0.3713038867816795,0.2469309515069945,9,1,1,0,1,0.6931471805599453,6.222576268071369,7.123672785204607,5.318119993844216,1.3862943611198906,5.886104031450156,1.6094379124341003,1.5195132049061133,10.800371178885054,-0.8467905136968626,-3.2537851516443315,1.0
3758,76658,1983.0,1980.0,1983-01-01,0.0,1.0,4.14,95.0,427.0,1305.0,6187.0,12953.0,15111.0,0.0118667148375621,0.0362671261429008,0.1719423060889864,0.3599755440068921,0.4199483089236584,10,1,1,0,1,2.6390573296152584,5.786897381366708,5.820082930352362,4.143134726391533,7.862112211662748,7.282073658093465,3.1354942159291497,1.5953389880545987,10.490829674199096,0.4086322981069869,1.6917506202343782,1.0
3759,4902793,2008.0,2000.0,2008-01-01,0.0,1.0,4.44,96.0,419.0,636.0,2801.0,6447.0,17503.0,0.0150686902107458,0.022872761274545,0.1007336546069193,0.231856433863195,0.6294684600445947,10,1,1,1,1,3.1354942159291497,7.639642287858013,5.648974238161206,3.9318256327243257,7.862112211662748,6.68586094706836,2.5649493574615367,3.2577118486533987,10.233043066543942,0.31142123297642366,2.2251502577550903,1.0
3760,43324,1985.0,1980.0,1985-01-01,0.0,1.0,3.67,89.0,626.0,2362.0,8458.0,9385.0,6132.0,0.0232170010755479,0.0876015280198791,0.3136891295478989,0.3480695768275043,0.2274227645291696,10,1,1,1,0,2.9444389791664403,5.996452088619021,7.275172319452771,5.501258210544727,7.007600613951853,6.570882962339584,2.302585092994046,1.324418957401803,10.20225792197333,-2.3414494938166257,-2.981496799226714,1.0
3761,25378,2001.0,2000.0,2001-01-01,0.0,0.0,4.15,94.0,739.0,1418.0,5352.0,11386.0,15387.0,0.0215565019543783,0.041362814304883,0.1561169126655387,0.3321276471617758,0.448836123913424,10,1,1,0,0,0.6931471805599453,6.068425588244111,7.8804263442924,6.131226489483141,1.0986122886681098,6.359573868672378,2.1972245773362196,1.5238800240724537,10.442404883468303,0.39482866008024964,0.32656682713502894,1.0
3762,7797,1961.0,1960.0,1961-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0.6931471805599453,,0.0,0.0,0.0,,,,,-0.5741123207884375,,0.42857142857142855
3763,331319,1925.0,1920.0,1925-01-01,0.0,1.0,3.95,91.0,869.0,1969.0,6601.0,10897.0,11541.0,0.0272610346017504,0.0617686733381434,0.2070772029990275,0.3418452175549769,0.3620478715061015,10,1,1,0,0,0.6931471805599453,6.756932389247553,6.591673732008658,4.812184355372417,7.862112211662748,8.457230850243555,4.30406509320417,1.4883995840570443,10.369671395678997,-0.7176463002740072,1.1752446206264326,1.0
3764,4645,1938.0,1930.0,1938-01-01,0.0,1.0,3.87,93.0,490.0,1951.0,8406.0,13194.0,9362.0,0.0146693410771487,0.0584079274316678,0.2516540430500254,0.3949944615753076,0.2802742268658503,10,1,1,0,0,2.4849066497880004,4.976733742420574,6.902742737158593,5.062595033026967,6.3818160174060985,5.942799375126701,1.791759469228055,2.556451816951096,10.41643093227312,-0.8866182021516616,-1.6043559850395896,1.0
3765,673252,1991.0,1990.0,1991-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0.6931471805599453,4.90527477843843,0.0,0.0,0.6931471805599453,,,,,-0.6740923290273744,,0.7142857142857143
3766,9503336,2011.0,2010.0,2011-01-01,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,2.772588722239781,6.013715156042802,5.342334251964811,3.6109179126442243,0.6931471805599453,,,,,-0.4270976386244676,,0.8571428571428571
3767,22896,1995.0,1990.0,1995-01-01,0.0,1.0,3.77,91.0,1515.0,5435.0,21083.0,27757.0,19344.0,0.020163973700322,0.0723374238028056,0.2806053184976176,0.3694332792078154,0.2574600047914392,10,1,1,0,1,2.1972245773362196,5.659482215759621,6.569481420414296,4.812184355372417,7.862112211662748,8.727616178321068,4.532599493153256,2.6871669901857858,11.227041774459828,-0.11472805326273527,1.6226648807558854,1.0
3768,13536649,2012.0,2010.0,2012-01-01,0.0,1.0,4.27,98.0,112.0,661.0,5424.0,15557.0,17953.0,0.0028206613443473,0.016646938826907,0.1366005993905356,0.3917948976251039,0.452136902813106,9,1,1,0,1,2.302585092994046,5.673323267171493,6.505784060128229,4.836281906951478,7.862112211662748,5.181783550292085,1.0986122886681098,2.192770226986839,10.589307957709613,1.0572783570465005,0.6212341679903183,1.0
3769,9475,2002.0,2000.0,2002-01-01,0.0,0.0,3.82,90.0,1102.0,2936.0,10461.0,13457.0,12316.0,0.0273639253079062,0.0729042510925705,0.2597586412395709,0.334152761223679,0.3058204211362733,9,1,1,0,1,2.0794415416798357,5.996452088619021,6.343880434126331,4.61512051684126,2.1972245773362196,3.871201010907891,0.6931471805599453,2.1656192379208883,10.603436548215,-0.6076050857283076,-4.210370484343241,1.0
3770,23395680,2015.0,2010.0,2015-01-01,1.0,1.0,4.28,94.0,2183.0,4279.0,12906.0,34004.0,60176.0,0.0192253496318737,0.0376845034698981,0.1136611829358509,0.299468066368408,0.529960897593969,9,1,1,0,1,0.6931471805599453,6.411818267709897,6.927557906278317,5.204006687076795,7.862112211662748,8.464635940677562,4.02535169073515,1.8991179875485542,11.63998974080184,3.681883521468433,4.45873598243821,1.0
3771,140671,1984.0,1980.0,1984-01-01,0.0,1.0,3.91,90.0,1443.0,2691.0,8407.0,15380.0,14407.0,0.034090909090909,0.0635749385749385,0.1986155736155736,0.3633528633528634,0.3403657153657153,10,1,1,0,1,1.6094379124341003,5.768320995793772,6.289715570908998,4.584967478670572,6.1092475827643655,6.447305862541213,2.1972245773362196,,10.653227709328526,-0.32947762721234597,-1.3945489826222093,1.0
3772,42986,1978.0,1970.0,1978-01-01,1.0,0.0,4.41,98.0,106.0,440.0,3456.0,10401.0,17933.0,0.0032780801583374,0.0136071251855517,0.1068777832756061,0.3216538842157347,0.5545831271647699,9,1,1,0,1,1.3862943611198906,6.949856455000773,5.973809611869261,4.174387269895637,3.4657359027997265,8.188966863648876,4.060443010546419,1.7934247485471162,10.383967364449738,0.7750140777249402,4.539067474823273,1.0
3773,37034,1983.0,1980.0,1983-01-01,0.0,0.0,3.72,90.0,943.0,3955.0,13985.0,17703.0,11446.0,0.0196327448367754,0.0823409393737508,0.2911600599600266,0.3685667888074617,0.2382994670219853,10,1,1,0,1,0.6931471805599453,4.9344739331306915,7.0326242610280065,5.272999558563747,1.3862943611198906,7.313220387090301,2.995732273553991,1.8468787684491346,10.779643553670164,-0.2700994829177008,-1.0652376897877613,1.0
3774,239810,1972.0,1970.0,1972-01-01,0.0,1.0,4.19,94.0,937.0,1776.0,7029.0,13731.0,21872.0,0.0206637997574153,0.0391663910023155,0.1550115779027456,0.3028117763810784,0.482346454956445,10,1,1,0,1,0.6931471805599453,4.859812404361672,6.907755278982137,5.14166355650266,7.007600613951853,4.574710978503383,0.6931471805599453,2.005525858729668,10.722077248786588,1.177261090636224,-1.1593575235432234,1.0
3775,5061675,1996.0,1990.0,1996-01-01,0.0,0.0,4.53,99.0,114.0,241.0,1712.0,7087.0,15965.0,0.004538397229189,0.0095943309845137,0.0681555794418567,0.2821370277479199,0.6355746645965206,9,1,1,0,1,2.833213344056216,6.762729506931879,8.0519780789023,6.322565239927284,2.5649493574615367,5.484796933490655,1.3862943611198906,,10.131419620582134,0.9766640062533238,1.8217689462600428,1.0
3776,9827,1962.0,1960.0,1962-01-01,0.0,0.0,4.15,97.0,176.0,944.0,6076.0,12666.0,13499.0,0.0052756212343754,0.0282965138934684,0.1821288330685531,0.3796648781511345,0.4046341536524684,10,1,1,0,1,1.6094379124341003,5.910796644040527,6.037870919922137,4.23410650459726,3.044522437723423,7.338238150065589,3.1354942159291497,2.4406063908914204,10.415172806714,-0.40594551262748485,2.1810776962951057,1.0
3777,8811134,2012.0,2010.0,2012-01-01,0.0,1.0,4.24,95.0,656.0,1476.0,6261.0,14190.0,21795.0,0.0147820992383613,0.033259723286313,0.1410834197124701,0.3197530307810176,0.4911217269818378,10,1,1,0,1,1.9459101490553132,6.234410725718371,6.70196036600254,4.941642422609304,7.007600613951853,7.602401335665818,3.295836866004329,1.6409365794934714,10.700521663560345,1.3563593723337322,2.609193804281208,1.0
3778,24422492,2015.0,2010.0,2015-01-01,0.0,0.0,4.05,95.0,483.0,1947.0,9326.0,17470.0,17089.0,0.0104285868509122,0.0420382165605095,0.2013602504588146,0.3771996113570117,0.3689733347727518,10,1,1,0,1,1.3862943611198906,5.0689042022202315,6.3473892096560105,4.653960350157523,0.0,6.144185634125646,1.9459101490553132,,10.743242752732163,1.7136309140795032,0.19530099513103072,0.8571428571428571
3779,327255,1984.0,1980.0,1984-01-01,0.0,0.0,4.03,97.0,213.0,822.0,6722.0,13456.0,10000.0,0.006824079710377,0.0263351808541312,0.2153589850382853,0.4311024252715215,0.3203793291256848,10,1,1,0,0,2.0794415416798357,6.095824562432225,7.044905117129371,5.241747015059643,2.1972245773362196,5.225746673713202,1.0986122886681098,1.3297240096314962,10.3486219911025,-1.8244916218552716,-0.8554923365787677,1.0
3780,10990,2003.0,2000.0,2003-01-01,0.0,0.0,3.71,89.0,1060.0,3431.0,12193.0,13465.0,10354.0,0.0261709009209194,0.0847097745845986,0.3010394291780855,0.3324445102831889,0.2556353850332074,9,1,1,0,1,2.6390573296152584,5.910796644040527,7.417580402414544,5.645446897643238,0.6931471805599453,5.58724865840025,1.6094379124341003,2.0706530356467567,10.609156013649745,-1.3128054384065677,-3.3737909155148533,1.0
3781,9681214,2011.0,2010.0,2011-01-01,0.0,1.0,3.8,87.0,2234.0,4673.0,12522.0,16807.0,17747.0,0.0413833984772984,0.0865642887575718,0.2319619139358687,0.3113387547931756,0.3287516440360854,10,1,1,0,1,1.0986122886681098,5.683579767338681,6.52795791762255,4.844187086458591,7.007600613951853,7.553286605600419,3.2188758248682006,1.791759469228055,10.896442985345695,0.8467966802445519,-1.07784020510802,1.0
3782,36086,2006.0,2000.0,2006-01-01,0.0,1.0,3.9,92.0,929.0,2189.0,9260.0,15855.0,12376.0,0.0228767022088699,0.0539043069270358,0.2280282695954099,0.3904306927035879,0.3047600285650964,9,1,1,0,0,1.0986122886681098,5.703782474656201,6.884486652042782,5.0689042022202315,7.862112211662748,5.099866427824199,1.3862943611198906,1.8164520818184267,10.611769620680343,0.030470142371332998,-2.248494793170813,1.0
3783,9297774,2011.0,2010.0,2011-01-01,0.0,1.0,3.69,86.0,1607.0,4109.0,11313.0,13122.0,11431.0,0.0386465297484488,0.0988167957289211,0.2720648357462363,0.3155692366889519,0.2749026020874416,10,1,1,0,1,1.0986122886681098,5.820082930352362,6.939253946041508,5.209486152841421,7.007600613951853,6.960347729101308,2.70805020110221,1.7967470107390942,10.635446708881462,-0.26701911965908776,-2.712587441299311,1.0
3784,18353714,2014.0,2010.0,2014-01-01,1.0,1.0,4.08,96.0,555.0,1377.0,7892.0,19316.0,15845.0,0.0123374458152717,0.0306102034011337,0.1754362565299544,0.4293875736356563,0.3522285206179837,9,1,1,1,1,3.5553480614894135,6.042632833682381,6.966967138613983,5.25227342804663,6.322565239927284,4.5217885770490405,0.6931471805599453,1.6094379124341003,10.714106609236245,0.37665548923175185,-1.1597160356033243,1.0
3785,52372,1973.0,1970.0,1973-01-01,0.0,1.0,,,,,,,,,,,,,0,0,0,0,0,0.6931471805599453,5.41610040220442,6.255750041753367,4.430816798843313,7.862112211662748,,,,,-1.8316684336848614,,0.8571428571428571
3786,504420,2007.0,2000.0,2007-01-01,0.0,1.0,4.32,97.0,344.0,676.0,4215.0,13242.0,18391.0,0.0093305847889768,0.0183356840620592,0.1143267874579581,0.3591732667896278,0.4988336769013778,10,1,1,0,1,2.70805020110221,6.0330862217988015,7.719573989259581,5.869296913133774,6.3818160174060985,5.942799375126701,1.791759469228055,1.2556160374777743,10.515126368538702,0.6041619380209668,1.3664343649130002,1.0
3787,5182,1995.0,1990.0,1995-01-01,0.0,1.0,,,,,,,,,,,,,0,0,0,0,0,0.6931471805599453,6.650279048587422,6.7661917146603505,4.912654885736052,7.862112211662748,,,,,-2.3075100639330914,,0.8571428571428571
3788,40067,2006.0,2000.0,2006-01-01,0.0,1.0,3.72,92.0,464.0,2418.0,12020.0,15719.0,7472.0,0.0121807156170425,0.0634762292284671,0.3155435381828682,0.4126479930695928,0.1961515239020292,9,1,1,0,0,1.6094379124341003,6.139884552226255,7.668561108015897,5.840641657373398,7.862112211662748,4.9344739331306915,1.0986122886681098,1.827769906751088,10.547812068398505,-0.6552875293891923,-3.339991853385643,1.0
3789,1168341,2008.0,2000.0,2008-01-01,0.0,1.0,4.07,93.0,887.0,1393.0,5570.0,11807.0,13488.0,0.026761200784432,0.0420274551214361,0.1680494795595112,0.3562226580178005,0.40693920651682,9,1,1,0,0,1.6094379124341003,5.799092654460526,7.521859252201629,5.645446897643238,7.862112211662748,5.863631175598097,1.6094379124341003,1.840549633397487,10.40867732468349,-0.24563692508719648,-0.9385716135352733,1.0
3790,15595,1995.0,1990.0,1995-01-01,1.0,1.0,3.72,90.0,996.0,2929.0,11720.0,14154.0,9557.0,0.0253074499441,0.0744232137412338,0.2977944913100925,0.3596402073381441,0.2428346376664295,10,1,1,0,0,1.0986122886681098,4.859812404361672,6.429719478039138,4.653960350157523,7.007600613951853,5.8377304471659395,1.791759469228055,1.4011829736136414,10.58042912874914,-1.0196427964193089,-2.8593495407648097,1.0
3791,40200,2002.0,2000.0,2002-01-01,1.0,0.0,3.88,89.0,1279.0,2718.0,7588.0,12786.0,12569.0,0.0346237141310232,0.0735787763941526,0.2054141851651326,0.3461288576069301,0.3402544667027612,10,1,1,0,0,1.3862943611198906,6.728628613084702,5.8289456176102075,3.8918202981106265,1.3862943611198906,7.658227526161352,3.367295829986474,1.324418957401803,10.517077324312647,0.03198958091417414,-0.49533843023455537,1.0
3792,4701,2006.0,2000.0,2006-01-01,1.0,1.0,3.48,86.0,968.0,3621.0,11566.0,11878.0,4665.0,0.0296042571411095,0.1107407180867331,0.3537219401798275,0.3632638081839868,0.142669276408343,10,1,1,0,0,1.3862943611198906,5.872117789475416,7.424761761823209,5.652489180268651,7.862112211662748,5.049856007249537,1.0986122886681098,1.415853163361435,10.39509977537798,-1.609574202729957,-5.924100056916604,1.0
3793,8709524,2014.0,2010.0,2014-01-01,1.0,1.0,4.35,97.0,356.0,1172.0,6172.0,16719.0,27736.0,0.0068258076886204,0.0224714792445594,0.1183395647588917,0.3205637043428243,0.531799443965104,10,1,1,1,1,3.091042453358316,5.942799375126701,6.914730892718563,5.19295685089021,7.862112211662748,7.609862200913554,3.332204510175204,1.7715567619105355,10.861994506543363,2.7607356835411005,3.7605245857593763,1.0
