book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,goodreads_id_clean
7883,47697,47697,534309,4,811835928,9780811835920.0,"Alisa Kwitney, Neil Gaiman",2003.0,The Sandman: King of Dreams,The Sandman: King of Dreams,eng,4.61,11538,11541,30,75,142,724,2342,8258,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,47697.0
9363,31334,31334,1006203,15,425176657,9780425176660.0,"Anne Rice, Anne Rampling",1986.0,Belinda,Belinda,en-US,3.6,10018,12053,290,565,1467,3507,3187,3327,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,31334.0
4211,12722468,12722468,17858422,21,1400067898,9781400067890.0,Sally Bedell Smith,2012.0,Elizabeth The Queen: The Life Of A Modern Monarch,Elizabeth the Queen: The Life of a Modern Monarch,eng,3.85,20063,20705,933,816,1334,4928,6679,6948,https://images.gr-assets.com/books/1324343095m/12722468.jpg,https://images.gr-assets.com/books/1324343095s/12722468.jpg,12722468.0
8835,27423283,27423283,22275596,23,,,"Corina Bomann, Alison Layland",2013.0,Der Mondscheingarten,The Moonlit Garden,eng,3.74,10944,11367,874,379,1022,2963,3843,3160,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,27423283.0
8700,1275105,1275105,3260020,59,606300538,9780606300540.0,Charles M. Schulz,1965.0,A Charlie Brown Christmas ,A Charlie Brown Christmas,,4.48,11639,13889,241,226,295,1401,2629,9338,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1275105.0
1796,68210,68210,2481792,75,031242440X,9780312424400.0,Marilynne Robinson,2004.0,Gilead,"Gilead (Gilead, #1)",en-US,3.84,54081,58412,7870,2359,5175,12339,18141,20398,https://images.gr-assets.com/books/1451555787m/68210.jpg,https://images.gr-assets.com/books/1451555787s/68210.jpg,68210.0
2587,14061957,14061957,19699754,33,080509461X,9780805094620.0,Leigh Bardugo,2014.0,Ruin and Rising,"Ruin and Rising (Shadow and Bone, #3)",eng,4.17,56836,64410,9218,728,2162,10158,23691,27671,https://images.gr-assets.com/books/1392398530m/14061957.jpg,https://images.gr-assets.com/books/1392398530s/14061957.jpg,14061957.0
8356,287655,287655,42252,20,452286107,9780452286110.0,"Clare Naylor, Mimi Hare",2004.0,The Second Assistant: A Tale from the Bottom of the Hollywood Ladder,The Second Assistant: A Tale from the Bottom of the Hollywood Ladder,en-US,3.52,11268,11515,281,425,1424,3843,3363,2460,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,287655.0
2317,6944032,6944032,4112814,61,312593554,9780312593550.0,Sherrilyn Kenyon,2002.0,Night Pleasures,"Night Pleasures (Dark-Hunter, #1)",en-US,4.23,25985,61939,2339,756,2013,9319,20275,29576,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6944032.0
4186,327246,327246,317884,14,1402735421,9781402735420.0,Jenő Barcsay,1953.0,Művészeti Anatómia,Anatomy for the Artist,,3.97,21640,21688,24,893,1421,4389,5692,9293,https://images.gr-assets.com/books/1328858785m/327246.jpg,https://images.gr-assets.com/books/1328858785s/327246.jpg,327246.0
8828,13167847,13167847,18347103,8,805095837,9780805095840.0,Andy Cohen,2012.0,,Most Talkative: Stories from the Front Lines of Pop Culture,,3.79,9789,11305,1169,175,721,3144,4492,2773,https://images.gr-assets.com/books/1335383485m/13167847.jpg,https://images.gr-assets.com/books/1335383485s/13167847.jpg,13167847.0
7073,20348781,20348781,28402852,19,,9780692221910.0,Brittainy C. Cherry,2014.0,Loving Mr. Daniels,Loving Mr. Daniels,eng,4.28,18058,21909,3106,372,805,2733,6420,11579,https://images.gr-assets.com/books/1392378701m/20348781.jpg,https://images.gr-assets.com/books/1392378701s/20348781.jpg,20348781.0
5235,206195,206195,702577,21,1416543694,9781416543700.0,Brad Thor,2004.0,State Of The Union,"State of the Union (Scot Harvath, #3)",eng,4.2,16466,18501,409,121,376,2888,7321,7795,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,206195.0
8744,23844390,23844390,43454866,14,,9781505724520.0,Karina Halle,2014.0,,The Pact,eng,3.91,13354,19110,2171,398,1120,4152,7593,5847,https://images.gr-assets.com/books/1418886372m/23844390.jpg,https://images.gr-assets.com/books/1418886372s/23844390.jpg,23844390.0
8671,26072609,26072609,46009964,14,006245496X,9780062454970.0,"Anderson Cooper, Gloria Vanderbilt",2016.0,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss","The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss",eng,3.79,10758,14694,1659,791,891,3306,5265,4441,https://images.gr-assets.com/books/1456162664m/26072609.jpg,https://images.gr-assets.com/books/1456162664s/26072609.jpg,26072609.0
4769,98920,98920,3094905,78,670038342,9780670038340.0,Elif Shafak,2006.0,Baba ve Piç,The Bastard of Istanbul,eng,3.79,14215,21564,2688,522,1543,5490,8464,5545,https://images.gr-assets.com/books/1309282092m/98920.jpg,https://images.gr-assets.com/books/1309282092s/98920.jpg,98920.0
9973,849380,849380,4370,52,609805797,9780609805790.0,"John M. Gottman, Nan Silver",1999.0,The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert,The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert,,4.19,8868,10017,749,126,334,1604,3446,4507,https://images.gr-assets.com/books/1320521960m/849380.jpg,https://images.gr-assets.com/books/1320521960s/849380.jpg,849380.0
7145,60929,60929,1008111,24,446603775,9780446603780.0,Octavia E. Butler,1987.0,Dawn,"Dawn (Xenogenesis, #1)",eng,4.1,13744,16060,1533,165,576,2768,6481,6070,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,60929.0
2914,3483,3483,910619,52,067003777X,9780670037770.0,Marisha Pessl,2006.0,Special Topics in Calamity Physics,Special Topics in Calamity Physics,eng,3.7,29369,34307,4754,1342,3151,8523,12585,8706,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3483.0
9872,24480276,24480276,44074400,45,,9781474600160.0,Laura  Barnett,2015.0,The Versions of Us,The Versions of Us,eng,3.57,8477,11346,1685,382,1170,3457,4250,2087,https://images.gr-assets.com/books/1423155390m/24480276.jpg,https://images.gr-assets.com/books/1423155390s/24480276.jpg,24480276.0
9894,12017,12017,21864462,25,074341196X,9780743411970.0,Iain M. Banks,1998.0,Inversions,"Inversions (Culture, #6)",,3.9,9068,10804,390,76,452,2784,4691,2801,https://images.gr-assets.com/books/1288930844m/12017.jpg,https://images.gr-assets.com/books/1288930844s/12017.jpg,12017.0
2076,19351,19351,3802528,266,141026286,9780141026280.0,"Anonymous, N.K. Sandars",-1750.0,Shūtur eli sharrī,The Epic of Gilgamesh,eng,3.63,44345,55856,2247,1551,5850,17627,17485,13343,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,19351.0
4303,831194,831194,1462398,53,60525614,9780060525610.0,Erin Hunter,2003.0,Forest of Secrets,"Forest of Secrets (Warriors, #3)",eng,4.4,28913,30595,1038,162,592,3727,8350,17764,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,831194.0
5823,1409344,1409344,1399635,13,930452895,9780930452900.0,Alfred Uhry,1986.0,Driving Miss Daisy,Driving Miss Daisy,eng,4.24,16829,16946,76,175,449,2636,5479,8207,https://images.gr-assets.com/books/1328767041m/1409344.jpg,https://images.gr-assets.com/books/1328767041s/1409344.jpg,1409344.0
2150,132336,132336,2361096,102,743493915,9780743493920.0,Patricia Cornwell,1991.0,Body of Evidence ,"Body of Evidence (Kay Scarpetta, #2)",en-US,4.0,50113,53652,927,217,1341,12822,23041,16231,https://images.gr-assets.com/books/1341835877m/132336.jpg,https://images.gr-assets.com/books/1341835877s/132336.jpg,132336.0
145,976,976,3135896,180,671027387,9780671027380.0,Dan Brown,2001.0,Deception Point,Deception Point,eng,3.67,455610,479733,7798,14380,45006,143182,160819,116346,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,976.0
4964,2113260,2113260,2118671,35,670019631,9780670019630.0,Jasper Fforde,2009.0,Shades of Grey,Shades of Grey,eng,4.14,22788,26840,3612,425,1098,4097,9941,11279,https://images.gr-assets.com/books/1327563734m/2113260.jpg,https://images.gr-assets.com/books/1327563734s/2113260.jpg,2113260.0
8160,12617,12617,857416,25,375714499,9780375714500.0,"Noam Chomsky, Edward S. Herman",1988.0,Manufacturing Consent: The Political Economy of the Mass Media,Manufacturing Consent: The Political Economy of the Mass Media,eng,4.22,10301,10987,350,127,332,1556,3936,5036,https://images.gr-assets.com/books/1222383663m/12617.jpg,https://images.gr-assets.com/books/1222383663s/12617.jpg,12617.0
9031,10378106,10378106,15281561,24,345519515,9780345519510.0,Maya Banks,2011.0,Never Love a Highlander,"Never Love a Highlander (McCabe Trilogy, #3)",eng,4.25,17359,18777,1051,129,475,2781,6587,8805,https://images.gr-assets.com/books/1348707357m/10378106.jpg,https://images.gr-assets.com/books/1348707357s/10378106.jpg,10378106.0
4776,6122735,6122735,6537338,14,160751351X,9781607513510.0,Brent Weeks,2009.0,The Night Angel Trilogy,"The Night Angel Trilogy (Night Angel, #1-3)",eng,4.42,17523,19298,504,153,391,1834,5695,11225,https://images.gr-assets.com/books/1450327994m/6122735.jpg,https://images.gr-assets.com/books/1450327994s/6122735.jpg,6122735.0
8934,621,621,806311,27,767923820,9780767923830.0,David Bach,2003.0,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,,3.9,10091,10676,508,211,664,2680,3567,3554,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,621.0
7750,867387,867387,3100762,39,61000019,9780061000010.0,Tony Hillerman,1970.0,The Blessing Way,"The Blessing Way (Leaphorn & Chee, #1)",en-US,4.06,14138,15443,651,117,421,3133,6516,5256,https://images.gr-assets.com/books/1179033344m/867387.jpg,https://images.gr-assets.com/books/1179033344s/867387.jpg,867387.0
9829,13151637,13151637,18329688,2,,,محمد صادق,2010.0,"رواية "" طه الغريب """,طه الغريب,ara,3.67,7662,7735,964,577,886,1626,2098,2548,https://images.gr-assets.com/books/1421427887m/13151637.jpg,https://images.gr-assets.com/books/1421427887s/13151637.jpg,13151637.0
9215,15836,15836,253710,59,679776591,9780679776600.0,Anne Michaels,1996.0,Fugitive Pieces,Fugitive Pieces,eng,3.95,10642,11449,929,310,772,2388,3745,4234,https://images.gr-assets.com/books/1327866798m/15836.jpg,https://images.gr-assets.com/books/1327866798s/15836.jpg,15836.0
6061,423156,423156,2236675,62,27436292,9780027436300.0,"Marguerite Henry, Wesley Dennis",1948.0,King of the Wind: The Story of the Godolphin Arabian,King of the Wind: The Story of the Godolphin Arabian,eng,4.19,20089,21150,613,177,653,3833,6898,9589,https://images.gr-assets.com/books/1329982839m/423156.jpg,https://images.gr-assets.com/books/1329982839s/423156.jpg,423156.0
9476,388018,388018,2655944,155,1572703938,9781572703930.0,"Agatha Christie, Robin Bailey",1963.0,The Clocks,"The Clocks (Hercule Poirot, #34)",eng,3.71,12335,15410,661,154,1045,5219,5703,3289,https://images.gr-assets.com/books/1375949009m/388018.jpg,https://images.gr-assets.com/books/1375949009s/388018.jpg,388018.0
6410,48758,48758,266710,18,1590521676,9781590521670.0,Joshua Harris,2000.0,Boy Meets Girl: Say Hello to Courtship,Boy Meets Girl: Say Hello to Courtship,en-GB,3.78,13868,14257,453,724,1266,3244,4167,4856,https://images.gr-assets.com/books/1170356477m/48758.jpg,https://images.gr-assets.com/books/1170356477s/48758.jpg,48758.0
3318,6909544,6909544,7134814,27,1596435690,9781596435700.0,Caragh M. O'Brien,2010.0,Birthmarked,"Birthmarked (Birthmarked, #1)",en-US,3.89,37656,40821,3427,1008,2554,9200,15157,12902,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6909544.0
7465,308540,308540,299495,48,439568331,9780439568330.0,R.L. Stine,1993.0,The Haunted Mask,"The Haunted Mask (Goosebumps, #11)",eng,3.77,14043,14799,563,334,1389,4424,3863,4789,https://images.gr-assets.com/books/1328867787m/308540.jpg,https://images.gr-assets.com/books/1328867787s/308540.jpg,308540.0
3062,2527900,2527900,2535409,46,300122233,9780300122240.0,"Richard H. Thaler, Cass R. Sunstein",2008.0,"Nudge: Improving Decisions About Health, Wealth, and Happiness","Nudge: Improving Decisions About Health, Wealth, and Happiness",eng,3.8,29552,32763,1478,634,2277,8824,12271,8757,https://images.gr-assets.com/books/1328828013m/2527900.jpg,https://images.gr-assets.com/books/1328828013s/2527900.jpg,2527900.0
1356,3428935,3428935,6589794,67,345503805,9780345503800.0,Peter V. Brett,2008.0,The Painted Man,"The Warded Man (Demon Cycle, #1)",eng,4.27,64416,77643,3891,1086,2245,9429,27034,37849,https://images.gr-assets.com/books/1354571949m/3428935.jpg,https://images.gr-assets.com/books/1354571949s/3428935.jpg,3428935.0
4515,14185,14185,1399376,112,1407247425,9781407247430.0,Philip K. Dick,1965.0,The Three Stigmata of Palmer Eldritch,The Three Stigmata of Palmer Eldritch,eng,4.01,20140,23575,1114,196,1027,5048,9445,7859,https://images.gr-assets.com/books/1338461946m/14185.jpg,https://images.gr-assets.com/books/1338461946s/14185.jpg,14185.0
5506,9265453,9265453,14146240,49,345524497,9780345524490.0,China Miéville,2011.0,Embassytown,Embassytown,eng,3.86,17388,20516,2519,515,1311,4527,8335,5828,https://images.gr-assets.com/books/1320470326m/9265453.jpg,https://images.gr-assets.com/books/1320470326s/9265453.jpg,9265453.0
5251,12384157,12384157,17046432,29,385535589,9780385535590.0,Kate Alcott,2012.0,The Dressmaker,The Dressmaker,eng,3.44,20464,22859,3299,653,2660,8688,7752,3106,https://images.gr-assets.com/books/1314819502m/12384157.jpg,https://images.gr-assets.com/books/1314819502s/12384157.jpg,12384157.0
4512,93947,93947,935868,76,446580341,9780446580340.0,David Baldacci,2007.0,Simple Genius,"Simple Genius (Sean King & Michelle Maxwell, #3)",eng,3.89,22171,26021,1424,238,1183,6623,11069,6908,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,93947.0
1731,6736971,6736971,6527274,37,345503813,9780345503820.0,Peter V. Brett,2010.0,The Desert Spear,"The Desert Spear (Demon Cycle, #2)",eng,4.24,53143,58608,1927,555,1691,7805,21853,26704,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6736971.0
1759,121127,121127,1492897,45,081257639X,9780812576400.0,Terry Goodkind,2000.0,"Faith of the Fallen  (Sword of Truth, #6)","Faith of the Fallen (Sword of Truth, #6)",en-US,4.11,53676,56403,987,1335,3030,9648,16346,26044,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,121127.0
6651,6612005,6612005,6806006,8,1427817693,9781427817690.0,"QuinRose, Soumei Hoshino",2008.0,Heart no Kuni no Alice  ,"Alice in the Country of Hearts, Vol. 01 (Alice in the Country of Hearts, #1)",eng,4.21,14692,14831,268,379,775,2226,3355,8096,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6612005.0
6647,6534132,6534132,6726263,11,316013560,9780316013570.0,Jerry Pinkney,2009.0,The Lion & the Mouse,The Lion and the Mouse,eng,4.23,17941,18255,2451,296,618,2791,5423,9127,https://images.gr-assets.com/books/1259865825m/6534132.jpg,https://images.gr-assets.com/books/1259865825s/6534132.jpg,6534132.0
9861,714569,714569,2225943,29,142408654,9780142408650.0,Eva Ibbotson,1981.0,A Countess Below Stairs,A Countess Below Stairs,en-US,3.88,14422,16219,1661,336,1090,3934,5764,5095,https://images.gr-assets.com/books/1311649247m/714569.jpg,https://images.gr-assets.com/books/1311649247s/714569.jpg,714569.0
4140,146274,146274,141162,26,60518502,9780060518510.0,James L. Swanson,2006.0,Manhunt: The 12-Day Chase for Lincoln's Killer,Manhunt: The 12-Day Chase for Lincoln's Killer,en-US,4.12,21927,23262,1993,206,721,3898,9610,8827,https://images.gr-assets.com/books/1344193262m/146274.jpg,https://images.gr-assets.com/books/1344193262s/146274.jpg,146274.0
9394,12021559,12021559,16796680,9,1935089447,9781935089440.0,Chelsea Fine,2011.0,Sophie & Carter,Sophie & Carter,eng,3.83,11849,13418,772,356,1114,3390,4184,4374,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,12021559.0
5124,21853633,21853633,41125528,23,1250019834,9781250019840.0,Sarah Addison Allen,2015.0,First Frost,"First Frost (Waverley Family, #2)",eng,3.95,20936,23486,3522,185,921,5727,9767,6886,https://images.gr-assets.com/books/1410962794m/21853633.jpg,https://images.gr-assets.com/books/1410962794s/21853633.jpg,21853633.0
1,2767052,2767052,2792775,272,439023483,9780439023480.0,Suzanne Collins,2008.0,The Hunger Games,"The Hunger Games (The Hunger Games, #1)",eng,4.34,4780653,4942365,155254,66715,127936,560092,1481305,2706317,https://images.gr-assets.com/books/1447303603m/2767052.jpg,https://images.gr-assets.com/books/1447303603s/2767052.jpg,2767052.0
1865,129603,129603,874208,93,8176210773,9788176210780.0,Louise L. Hay,1984.0,You Can Heal Your Life,You Can Heal Your Life,eng,4.14,44445,48122,1252,1311,2112,7972,13689,23038,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,129603.0
544,77767,77767,2884161,146,64400026,9780064400020.0,"Laura Ingalls Wilder, Garth Williams",1935.0,Little House on the Prairie,"Little House on the Prairie (Little House, #2)",eng,4.18,195424,200869,3220,3278,7217,33528,61997,94849,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,77767.0
350,7745,7745,1309111,98,679785892,9780679785900.0,"Hunter S. Thompson, Ralph Steadman",1971.0,Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,Fear and Loathing in Las Vegas,eng,4.08,232489,242140,5021,4730,11381,42362,84094,99573,https://images.gr-assets.com/books/1394204569m/7745.jpg,https://images.gr-assets.com/books/1394204569s/7745.jpg,7745.0
6907,10169662,10169662,13723008,56,,9780312595680.0,Chevy Stevens,2011.0,Never Knowing,Never Knowing,eng,3.85,16178,18173,2489,373,1155,4452,7114,5079,https://images.gr-assets.com/books/1294615110m/10169662.jpg,https://images.gr-assets.com/books/1294615110s/10169662.jpg,10169662.0
9766,19400,19400,3209631,281,375758119,9780375758120.0,"Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller",1776.0,The History of the Decline and Fall of the Roman Empire,The Decline and Fall of the Roman Empire,eng,3.96,8182,9750,382,217,520,2141,3405,3467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,19400.0
2524,13529,13529,2643796,17,143036661,9780143036660.0,Geraldine Brooks,2004.0,March,March,en-US,3.73,43737,45824,5216,1147,3471,12361,18270,10575,https://images.gr-assets.com/books/1327935441m/13529.jpg,https://images.gr-assets.com/books/1327935441s/13529.jpg,13529.0
3465,315519,315519,503099,51,440174244,9780440174240.0,Irwin Shaw,1969.0,"Rich Man, Poor Man","Rich Man, Poor Man",,4.15,28024,28770,234,183,765,5530,10300,11992,https://images.gr-assets.com/books/1353725186m/315519.jpg,https://images.gr-assets.com/books/1353725186s/315519.jpg,315519.0
458,20170404,20170404,28098716,63,385353308,9780385353300.0,Emily St. John Mandel,2014.0,Station Eleven,Station Eleven,eng,4.02,160466,189380,24215,4039,8449,33537,77755,65600,https://images.gr-assets.com/books/1451446835m/20170404.jpg,https://images.gr-assets.com/books/1451446835s/20170404.jpg,20170404.0
3024,214614,214614,234706,37,345326490,9780345326490.0,Edward Abbey,1968.0,Desert Solitaire,Desert Solitaire,en-US,4.22,27723,29658,1826,469,1021,4255,9676,14237,https://images.gr-assets.com/books/1399583343m/214614.jpg,https://images.gr-assets.com/books/1399583343s/214614.jpg,214614.0
7262,150720,150720,1632,9,571199976,9780571199980.0,David Auburn,2000.0,Proof: A Play,Proof,eng,4.01,13777,14029,297,205,682,2937,5215,4990,https://images.gr-assets.com/books/1417605435m/150720.jpg,https://images.gr-assets.com/books/1417605435s/150720.jpg,150720.0
9516,7199,7199,2547473,40,60586370,9780060586380.0,Ann-Marie MacDonald,2003.0,The Way the Crow Flies,The Way the Crow Flies,en-US,4.08,10227,11055,1021,184,474,1875,4317,4205,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7199.0
7873,685401,685401,962740,25,684856360,9780684856360.0,Seth Godin,2014.0,,Permission Marketing: Turning Strangers Into Friends And Friends Into Customers,,3.94,10146,10380,246,222,582,2365,3643,3568,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,685401.0
6626,2176873,2176873,2182550,5,307394549,9780307394540.0,"Martha Stewart, Victor Schrager",2008.0,Martha Stewart's Cookies,Martha Stewart's Cookies: The Very Best Treats to Bake and to Share,eng,4.04,13991,14019,182,522,710,2545,4098,6144,https://images.gr-assets.com/books/1320457250m/2176873.jpg,https://images.gr-assets.com/books/1320457250s/2176873.jpg,2176873.0
2535,17465515,17465515,26129550,67,1609451341,9781609451350.0,"Elena Ferrante, Ann Goldstein",2012.0,Storia del nuovo cognome,The Story of a New Name (The Neapolitan Novels #2),eng,4.37,33395,43753,3822,207,632,4162,16700,22052,https://images.gr-assets.com/books/1501012849m/17465515.jpg,https://images.gr-assets.com/books/1501012849s/17465515.jpg,17465515.0
132,3431,3431,2561472,123,1401308589,9781401308580.0,Mitch Albom,2003.0,The Five People You Meet in Heaven,The Five People You Meet in Heaven,,3.9,449501,474699,16682,12360,33669,107800,155830,165040,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3431.0
3705,409918,409918,2661517,93,446699543,9780446699550.0,Michael Connelly,2004.0,The Narrows,"The Narrows (Harry Bosch, #10; Harry Bosch Universe, #12)",eng,4.09,26274,31205,1155,95,556,5795,14709,10050,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,409918.0
1373,125404,125404,824446,64,7148984,9780007148980.0,Lynne Reid Banks,1980.0,The Indian in the Cupboard,"The Indian in the Cupboard (The Indian in the Cupboard, #1)",eng,3.89,77046,82416,1786,1461,4629,21436,28771,26119,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,125404.0
6201,93726,93726,1128931,79,60096152,9780060096150.0,Meg Cabot,2006.0,Princess in Training,"Princess in Training (The Princess Diaries, #6)",,3.7,23199,25362,584,375,2168,8440,8115,6264,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,93726.0
4857,6871616,6871616,7096800,27,61783161,9780061783170.0,Jeaniene Frost,2010.0,Eternal Kiss of Darkness,"Eternal Kiss of Darkness (Night Huntress World, #2)",en-GB,4.21,31967,34951,1722,192,923,5674,12556,15606,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6871616.0
4713,16431,16431,2925779,64,553589490,9780553589500.0,Dean Koontz,1997.0,,Sole Survivor,en-US,3.77,21203,23181,579,297,1476,7077,8668,5663,https://images.gr-assets.com/books/1308459581m/16431.jpg,https://images.gr-assets.com/books/1308459581s/16431.jpg,16431.0
5545,28212,28212,1080309,29,312241356,9780312241350.0,"Randy Shilts, William Greider",1987.0,"And the Band Played On: Politics, People, and the AIDS Epidemic","And the Band Played On: Politics, People, and the AIDS Epidemic",,4.37,16769,17953,952,152,324,1945,5815,9717,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,28212.0
1414,3464,3464,1625592,94,044669651X,9780446696520.0,Nicholas Sparks,2003.0,True Believer,"True Believer (Jeremy Marsh & Lexie Darnell, #1)",en-US,3.8,62840,67625,2583,1397,5007,19130,22451,19640,https://images.gr-assets.com/books/1385739017m/3464.jpg,https://images.gr-assets.com/books/1385739017s/3464.jpg,3464.0
